
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
4	0		runnable	  0	15	0	192	0	0	0	0
5	0		runnable	  0	15	0	192	0	0	0	0
6	0		runnable	  0	15	0	192	0	0	0	0
7	0		runnable	  0	15	0	192	0	0	0	0
8	0		runnable	  0	15	0	192	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  39	46	0	3	9	18	44	118
11	4		runnable	  23	54	0	4	10	20	48	110
12	4		runnable	  23	46	0	5	11	22	52	102
13	4		runnable	  23	38	0	6	12	24	56	94

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	225	0	0	0
2	0		sleeping	  0	0	0	225	0	0	0	0
3	4		runnable	  42	28	0	1	7	14	28	143
4	0		sleeping	  0	15	0	193	0	0	0	0
5	0		sleeping	  0	15	0	193	0	0	0	0
6	0		sleeping	  0	15	0	193	0	0	0	0
7	0		sleeping	  0	15	0	193	0	0	0	0
8	0		sleeping	  0	15	0	193	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	1	0	3	9	18	44	119
11	3		running 	  24	0	0	4	10	20	49	110
12	4		runnable	  23	47	0	5	11	22	52	103
13	4		runnable	  23	39	0	6	12	24	56	95

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	226	0	0	0
2	0		sleeping	  0	0	0	226	0	0	0	0
3	4		runnable	  42	29	0	1	7	14	28	144
4	0		runnable	  0	1	0	194	0	0	0	0
5	0		runnable	  0	1	0	194	0	0	0	0
6	0		runnable	  0	1	0	194	0	0	0	0
7	0		runnable	  0	1	0	194	0	0	0	0
8	0		runnable	  0	1	0	194	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	2	0	3	9	18	44	120
11	3		running 	  25	0	0	4	10	20	50	110
12	4		runnable	  23	48	0	5	11	22	52	104
13	4		runnable	  23	40	0	6	12	24	56	96

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	227	0	0	0
2	0		sleeping	  0	0	0	227	0	0	0	0
3	4		runnable	  42	30	0	1	7	14	28	145
4	0		runnable	  0	2	0	195	0	0	0	0
5	0		runnable	  0	2	0	195	0	0	0	0
6	0		runnable	  0	2	0	195	0	0	0	0
7	0		runnable	  0	2	0	195	0	0	0	0
8	0		runnable	  0	2	0	195	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	3	0	3	9	18	44	121
11	3		running 	  26	0	0	4	10	20	51	110
12	4		runnable	  23	49	0	5	11	22	52	105
13	4		runnable	  23	41	0	6	12	24	56	97

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	228	0	0	0
2	0		sleeping	  0	0	0	228	0	0	0	0
3	4		runnable	  42	31	0	1	7	14	28	146
4	0		runnable	  0	3	0	196	0	0	0	0
5	0		runnable	  0	3	0	196	0	0	0	0
6	0		runnable	  0	3	0	196	0	0	0	0
7	0		runnable	  0	3	0	196	0	0	0	0
8	0		runnable	  0	3	0	196	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	4	0	3	9	18	44	122
11	3		running 	  27	0	0	4	10	20	52	110
12	4		runnable	  23	50	0	5	11	22	52	106
13	4		runnable	  23	42	0	6	12	24	56	98

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	229	0	0	0
2	0		sleeping	  0	0	0	229	0	0	0	0
3	4		runnable	  42	32	0	1	7	14	28	147
4	0		runnable	  0	4	0	197	0	0	0	0
5	0		runnable	  0	4	0	197	0	0	0	0
6	0		runnable	  0	4	0	197	0	0	0	0
7	0		runnable	  0	4	0	197	0	0	0	0
8	0		runnable	  0	4	0	197	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	5	0	3	9	18	44	123
11	3		running 	  28	0	0	4	10	20	53	110
12	4		runnable	  23	51	0	5	11	22	52	107
13	4		runnable	  23	43	0	6	12	24	56	99

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	230	0	0	0
2	0		sleeping	  0	0	0	230	0	0	0	0
3	4		runnable	  42	33	0	1	7	14	28	148
4	0		runnable	  0	5	0	198	0	0	0	0
5	0		runnable	  0	5	0	198	0	0	0	0
6	0		runnable	  0	5	0	198	0	0	0	0
7	0		runnable	  0	5	0	198	0	0	0	0
8	0		runnable	  0	5	0	198	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	6	0	3	9	18	44	124
11	3		running 	  29	0	0	4	10	20	54	110
12	4		runnable	  23	52	0	5	11	22	52	108
13	4		runnable	  23	44	0	6	12	24	56	100

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	231	0	0	0
2	0		sleeping	  0	0	0	231	0	0	0	0
3	4		runnable	  42	34	0	1	7	14	28	149
4	0		runnable	  0	6	0	199	0	0	0	0
5	0		runnable	  0	6	0	199	0	0	0	0
6	0		runnable	  0	6	0	199	0	0	0	0
7	0		runnable	  0	6	0	199	0	0	0	0
8	0		runnable	  0	6	0	199	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	7	0	3	9	18	44	125
11	3		running 	  30	0	0	4	10	20	55	110
12	4		runnable	  23	53	0	5	11	22	52	109
13	4		runnable	  23	45	0	6	12	24	56	101

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	232	0	0	0
2	0		sleeping	  0	0	0	232	0	0	0	0
3	4		runnable	  42	35	0	1	7	14	28	150
4	0		runnable	  0	7	0	200	0	0	0	0
5	0		runnable	  0	7	0	200	0	0	0	0
6	0		runnable	  0	7	0	200	0	0	0	0
7	0		runnable	  0	7	0	200	0	0	0	0
8	0		runnable	  0	7	0	200	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	8	0	3	9	18	44	126
11	3		running 	  31	0	0	4	10	20	56	110
12	4		runnable	  23	54	0	5	11	22	52	110
13	4		runnable	  23	46	0	6	12	24	56	102

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	233	0	0	0
2	0		sleeping	  0	0	0	233	0	0	0	0
3	4		runnable	  42	36	0	1	7	14	28	151
4	0		sleeping	  0	7	0	201	0	0	0	0
5	0		sleeping	  0	7	0	201	0	0	0	0
6	0		sleeping	  0	7	0	201	0	0	0	0
7	0		sleeping	  0	7	0	201	0	0	0	0
8	0		sleeping	  0	7	0	201	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	9	0	3	9	18	44	127
11	4		runnable	  31	1	0	4	10	20	56	111
12	3		running 	  24	0	0	5	11	22	53	110
13	4		runnable	  23	47	0	6	12	24	56	103

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	234	0	0	0
2	0		sleeping	  0	0	0	234	0	0	0	0
3	4		runnable	  42	37	0	1	7	14	28	152
4	0		runnable	  0	1	0	202	0	0	0	0
5	0		runnable	  0	1	0	202	0	0	0	0
6	0		runnable	  0	1	0	202	0	0	0	0
7	0		runnable	  0	1	0	202	0	0	0	0
8	0		runnable	  0	1	0	202	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	10	0	3	9	18	44	128
11	4		runnable	  31	2	0	4	10	20	56	112
12	3		running 	  25	0	0	5	11	22	54	110
13	4		runnable	  23	48	0	6	12	24	56	104

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	235	0	0	0
2	0		sleeping	  0	0	0	235	0	0	0	0
3	4		runnable	  42	38	0	1	7	14	28	153
4	0		runnable	  0	2	0	203	0	0	0	0
5	0		runnable	  0	2	0	203	0	0	0	0
6	0		runnable	  0	2	0	203	0	0	0	0
7	0		runnable	  0	2	0	203	0	0	0	0
8	0		runnable	  0	2	0	203	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	11	0	3	9	18	44	129
11	4		runnable	  31	3	0	4	10	20	56	113
12	3		running 	  26	0	0	5	11	22	55	110
13	4		runnable	  23	49	0	6	12	24	56	105

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	236	0	0	0
2	0		sleeping	  0	0	0	236	0	0	0	0
3	4		runnable	  42	39	0	1	7	14	28	154
4	0		runnable	  0	3	0	204	0	0	0	0
5	0		runnable	  0	3	0	204	0	0	0	0
6	0		runnable	  0	3	0	204	0	0	0	0
7	0		runnable	  0	3	0	204	0	0	0	0
8	0		runnable	  0	3	0	204	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	12	0	3	9	18	44	130
11	4		runnable	  31	4	0	4	10	20	56	114
12	3		running 	  27	0	0	5	11	22	56	110
13	4		runnable	  23	50	0	6	12	24	56	106

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	237	0	0	0
2	0		sleeping	  0	0	0	237	0	0	0	0
3	4		runnable	  42	40	0	1	7	14	28	155
4	0		runnable	  0	4	0	205	0	0	0	0
5	0		runnable	  0	4	0	205	0	0	0	0
6	0		runnable	  0	4	0	205	0	0	0	0
7	0		runnable	  0	4	0	205	0	0	0	0
8	0		runnable	  0	4	0	205	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	13	0	3	9	18	44	131
11	4		runnable	  31	5	0	4	10	20	56	115
12	3		running 	  28	0	0	5	11	22	57	110
13	4		runnable	  23	51	0	6	12	24	56	107

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	238	0	0	0
2	0		sleeping	  0	0	0	238	0	0	0	0
3	4		runnable	  42	41	0	1	7	14	28	156
4	0		runnable	  0	5	0	206	0	0	0	0
5	0		runnable	  0	5	0	206	0	0	0	0
6	0		runnable	  0	5	0	206	0	0	0	0
7	0		runnable	  0	5	0	206	0	0	0	0
8	0		runnable	  0	5	0	206	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	14	0	3	9	18	44	132
11	4		runnable	  31	6	0	4	10	20	56	116
12	3		running 	  29	0	0	5	11	22	58	110
13	4		runnable	  23	52	0	6	12	24	56	108

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	239	0	0	0
2	0		sleeping	  0	0	0	239	0	0	0	0
3	4		runnable	  42	42	0	1	7	14	28	157
4	0		runnable	  0	6	0	207	0	0	0	0
5	0		runnable	  0	6	0	207	0	0	0	0
6	0		runnable	  0	6	0	207	0	0	0	0
7	0		runnable	  0	6	0	207	0	0	0	0
8	0		runnable	  0	6	0	207	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	15	0	3	9	18	44	133
11	4		runnable	  31	7	0	4	10	20	56	117
12	3		running 	  30	0	0	5	11	22	59	110
13	4		runnable	  23	53	0	6	12	24	56	109

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	240	0	0	0
2	0		sleeping	  0	0	0	240	0	0	0	0
3	4		runnable	  42	43	0	1	7	14	28	158
4	0		runnable	  0	7	0	208	0	0	0	0
5	0		runnable	  0	7	0	208	0	0	0	0
6	0		runnable	  0	7	0	208	0	0	0	0
7	0		runnable	  0	7	0	208	0	0	0	0
8	0		runnable	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	16	0	3	9	18	44	134
11	4		runnable	  31	8	0	4	10	20	56	118
12	3		running 	  31	0	0	5	11	22	60	110
13	4		runnable	  23	54	0	6	12	24	56	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	241	0	0	0
2	0		sleeping	  0	0	0	241	0	0	0	0
3	4		runnable	  42	44	0	1	7	14	28	159
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	17	0	3	9	18	44	135
11	4		runnable	  31	9	0	4	10	20	56	119
12	4		runnable	  31	1	0	5	11	22	60	111
13	3		running 	  24	0	0	6	12	24	57	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	242	0	0	0
2	0		sleeping	  0	0	0	242	0	0	0	0
3	4		runnable	  42	45	0	1	7	14	28	160
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	18	0	3	9	18	44	136
11	4		runnable	  31	10	0	4	10	20	56	120
12	4		runnable	  31	2	0	5	11	22	60	112
13	3		running 	  25	0	0	6	12	24	58	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	243	0	0	0
2	0		sleeping	  0	0	0	243	0	0	0	0
3	4		runnable	  42	46	0	1	7	14	28	161
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	19	0	3	9	18	44	137
11	4		runnable	  31	11	0	4	10	20	56	121
12	4		runnable	  31	3	0	5	11	22	60	113
13	3		running 	  26	0	0	6	12	24	59	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	244	0	0	0
2	0		sleeping	  0	0	0	244	0	0	0	0
3	4		runnable	  42	47	0	1	7	14	28	162
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	20	0	3	9	18	44	138
11	4		runnable	  31	12	0	4	10	20	56	122
12	4		runnable	  31	4	0	5	11	22	60	114
13	3		running 	  27	0	0	6	12	24	60	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	245	0	0	0
2	0		sleeping	  0	0	0	245	0	0	0	0
3	4		runnable	  42	48	0	1	7	14	28	163
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	21	0	3	9	18	44	139
11	4		runnable	  31	13	0	4	10	20	56	123
12	4		runnable	  31	5	0	5	11	22	60	115
13	3		running 	  28	0	0	6	12	24	61	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	246	0	0	0
2	0		sleeping	  0	0	0	246	0	0	0	0
3	4		runnable	  42	49	0	1	7	14	28	164
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	22	0	3	9	18	44	140
11	4		runnable	  31	14	0	4	10	20	56	124
12	4		runnable	  31	6	0	5	11	22	60	116
13	3		running 	  29	0	0	6	12	24	62	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	247	0	0	0
2	0		sleeping	  0	0	0	247	0	0	0	0
3	4		runnable	  42	50	0	1	7	14	28	165
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	23	0	3	9	18	44	141
11	4		runnable	  31	15	0	4	10	20	56	125
12	4		runnable	  31	7	0	5	11	22	60	117
13	3		running 	  30	0	0	6	12	24	63	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	248	0	0	0
2	0		sleeping	  0	0	0	248	0	0	0	0
3	4		runnable	  42	51	0	1	7	14	28	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	24	0	3	9	18	44	142
11	4		runnable	  31	16	0	4	10	20	56	126
12	4		runnable	  31	8	0	5	11	22	60	118
13	3		running 	  31	0	0	6	12	24	64	110

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	249	0	0	0
2	0		sleeping	  0	0	0	249	0	0	0	0
3	3		running 	  43	0	0	1	7	14	29	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	25	0	3	9	18	44	143
11	4		runnable	  31	17	0	4	10	20	56	127
12	4		runnable	  31	9	0	5	11	22	60	119
13	4		runnable	  31	1	0	6	12	24	64	111

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	250	0	0	0
2	0		sleeping	  0	0	0	250	0	0	0	0
3	3		running 	  44	0	0	1	7	14	30	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	26	0	3	9	18	44	144
11	4		runnable	  31	18	0	4	10	20	56	128
12	4		runnable	  31	10	0	5	11	22	60	120
13	4		runnable	  31	2	0	6	12	24	64	112

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	251	0	0	0
2	0		sleeping	  0	0	0	251	0	0	0	0
3	3		running 	  45	0	0	1	7	14	31	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	27	0	3	9	18	44	145
11	4		runnable	  31	19	0	4	10	20	56	129
12	4		runnable	  31	11	0	5	11	22	60	121
13	4		runnable	  31	3	0	6	12	24	64	113

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	252	0	0	0
2	0		sleeping	  0	0	0	252	0	0	0	0
3	3		running 	  46	0	0	1	7	14	32	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	28	0	3	9	18	44	146
11	4		runnable	  31	20	0	4	10	20	56	130
12	4		runnable	  31	12	0	5	11	22	60	122
13	4		runnable	  31	4	0	6	12	24	64	114

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	253	0	0	0
2	0		sleeping	  0	0	0	253	0	0	0	0
3	3		running 	  47	0	0	1	7	14	33	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	29	0	3	9	18	44	147
11	4		runnable	  31	21	0	4	10	20	56	131
12	4		runnable	  31	13	0	5	11	22	60	123
13	4		runnable	  31	5	0	6	12	24	64	115

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	254	0	0	0
2	0		sleeping	  0	0	0	254	0	0	0	0
3	3		running 	  48	0	0	1	7	14	34	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	30	0	3	9	18	44	148
11	4		runnable	  31	22	0	4	10	20	56	132
12	4		runnable	  31	14	0	5	11	22	60	124
13	4		runnable	  31	6	0	6	12	24	64	116

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	255	0	0	0
2	0		sleeping	  0	0	0	255	0	0	0	0
3	3		running 	  49	0	0	1	7	14	35	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	31	0	3	9	18	44	149
11	4		runnable	  31	23	0	4	10	20	56	133
12	4		runnable	  31	15	0	5	11	22	60	125
13	4		runnable	  31	7	0	6	12	24	64	117

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	256	0	0	0
2	0		sleeping	  0	0	0	256	0	0	0	0
3	3		running 	  50	0	0	1	7	14	36	166
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		runnable	  39	32	0	3	9	18	44	150
11	4		runnable	  31	24	0	4	10	20	56	134
12	4		runnable	  31	16	0	5	11	22	60	126
13	4		runnable	  31	8	0	6	12	24	64	118

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	257	0	0	0
2	0		sleeping	  0	0	0	257	0	0	0	0
3	4		runnable	  50	1	0	1	7	14	36	167
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  40	32	0	3	9	18	44	151
11	4		runnable	  31	25	0	4	10	20	56	135
12	4		runnable	  31	17	0	5	11	22	60	127
13	4		runnable	  31	9	0	6	12	24	64	119

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	258	0	0	0
2	0		sleeping	  0	0	0	258	0	0	0	0
3	4		runnable	  50	2	0	1	7	14	36	168
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  41	32	0	3	9	18	44	152
11	4		runnable	  31	26	0	4	10	20	56	136
12	4		runnable	  31	18	0	5	11	22	60	128
13	4		runnable	  31	10	0	6	12	24	64	120

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	259	0	0	0
2	0		sleeping	  0	0	0	259	0	0	0	0
3	4		runnable	  50	3	0	1	7	14	36	169
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  32	26	0	4	10	20	56	137
12	4		runnable	  31	19	0	5	11	22	60	129
13	4		runnable	  31	11	0	6	12	24	64	121

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	260	0	0	0
2	0		sleeping	  0	0	0	260	0	0	0	0
3	4		runnable	  50	4	0	1	7	14	36	170
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  33	26	0	4	10	20	56	138
12	4		runnable	  31	20	0	5	11	22	60	130
13	4		runnable	  31	12	0	6	12	24	64	122

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	261	0	0	0
2	0		sleeping	  0	0	0	261	0	0	0	0
3	4		runnable	  50	5	0	1	7	14	36	171
4	-1		zombie  	  0	7	0	208	0	0	0	0
5	-1		zombie  	  0	7	0	208	0	0	0	0
6	-1		zombie  	  0	7	0	208	0	0	0	0
7	-1		zombie  	  0	7	0	208	0	0	0	0
8	-1		zombie  	  0	7	0	208	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	-1		zombie  	  41	32	0	3	9	18	44	152
11	4		running 	  34	26	0	4	10	20	56	139
12	4		runnable	  31	21	0	5	11	22	60	131
